id,trail,section,difficulty,type,skill,question,correct,options,learningObjective,verseRef
"historia-igreja-cam-hi-01-eras-01","historia-igreja","hi-01-eras","caminhada","true_false","understand","Em Mateus 16:18, o relato comunica que a história da igreja testemunha a fidelidade de Cristo, que promete edificar sua igreja através das…?","true","true:Verdadeiro | false:Falso","Mateus 16:18","Mateus 16:18"
"historia-igreja-cam-hi-01-eras-02","historia-igreja","hi-01-eras","caminhada","tap","understand","Em Mateus 16:18, qual trecho fala da digo?","e as portas do Hades não prevalecerão contra ela","a:e as portas do Hades não prevalecerão contra ela | b:e sobre esta pedra edificarei a minha igreja | c:que tu és Pedro","Mateus 16:18","Mateus 16:18"
"historia-igreja-cam-hi-01-eras-03","historia-igreja","hi-01-eras","caminhada","choice","understand","Qual relação Mateus 16:18 estabelece em torno de Panorama?","A história da igreja testemunha a fidelidade de Cristo, que promete edificar sua igreja…","a:O foco é exclusivamente genealógico, sem mensagem | b:A cena cancela promessas anteriores sem motivo | c:O relato trata só de curiosidade histórica | d:A história da igreja testemunha a fidelidade de Cristo, que promete edificar sua igreja…","Mateus 16:18","Mateus 16:18"
"historia-igreja-cam-hi-01-eras-04","historia-igreja","hi-01-eras","caminhada","order","understand","Como se encadeiam os eventos de Mateus 16:18?","a → b → c","a:Também eu te digo que tu és Pedro, | b:e sobre esta pedra edificarei a minha igreja; | c:e as portas do Hades não prevalecerão contra ela.","Ordenar o fluxo de Mateus 16:18.","Mateus 16:18"
"historia-igreja-cam-hi-01-eras-05","historia-igreja","hi-01-eras","caminhada","complete","understand","Qual palavra completa o sentido do trecho de Mateus 16:18 sobre Panorama?","digo","a:digo | b:Pedro | c:pedra","Completar com precisão o texto de Mateus 16:18.","Mateus 16:18"
"historia-igreja-cam-hi-01-eras-06","historia-igreja","hi-01-eras","caminhada","connect","understand","O que relaciona o trecho de Mateus 16:18 ao insight da missão?","Panorama","a:Panorama | b:digo | c:Pedro","Conectar Mateus 16:18 ao restante da leitura.","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-01","historia-igreja","hi-01-eras","profundezas","true_false","interpret","Mateus 16:18 sustenta que este texto chama a igreja a viver a fé recebida de Deus.","true","true:Verdadeiro | false:Falso","Mateus 16:18","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-02","historia-igreja","hi-01-eras","profundezas","tap","interpret","Em Mateus 16:18, qual trecho sustenta a ideia de digo?","e as portas do Hades não prevalecerão contra ela","a:e as portas do Hades não prevalecerão contra ela | b:e sobre esta pedra edificarei a minha igreja | c:que tu és Pedro","Mateus 16:18","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-03","historia-igreja","hi-01-eras","profundezas","choice","interpret","O que se depreende de Mateus 16:18 para a vida com Deus?","A história da igreja testemunha a fidelidade de Cristo, que promete edificar sua igreja…","a:A aplicação principal contradiz o enunciado do versículo | b:O tema central é apenas memorização de nomes | c:Não há implicação teológica ou prática legítima | d:A história da igreja testemunha a fidelidade de Cristo, que promete edificar sua igreja…","Mateus 16:18","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-04","historia-igreja","hi-01-eras","profundezas","order","interpret","Qual sequência revela o sentido de Mateus 16:18?","a → b → c","a:Também eu te digo que tu és Pedro, | b:e sobre esta pedra edificarei a minha igreja; | c:e as portas do Hades não prevalecerão contra ela.","Ordenar o fluxo de Mateus 16:18.","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-05","historia-igreja","hi-01-eras","profundezas","complete","interpret","Qual palavra completa Mateus 16:18 (Panorama) com fidelidade ao tema?","digo","a:digo | b:Pedro | c:pedra","Completar com precisão o texto de Mateus 16:18.","Mateus 16:18"
"historia-igreja-pro-hi-01-eras-06","historia-igreja","hi-01-eras","profundezas","connect","interpret","Qual elo de sentido une o trecho de Mateus 16:18 ao insight?","Panorama","a:Panorama | b:digo | c:Pedro","Conectar Mateus 16:18 ao restante da leitura.","Mateus 16:18"
"historia-igreja-sem-hi-02-credos-01","historia-igreja","hi-02-credos","semente","true_false","observe","O trecho afirma: Amados, enquanto eu empregava toda a diligência para vos escrever sobre a nossa comum salvação, vi-me obrigado a…","true","true:Verdadeiro | false:Falso","Judas 1:3","Judas 1:3"
"historia-igreja-sem-hi-02-credos-02","historia-igreja","hi-02-credos","semente","tap","observe","Em Judas 1:3, toque o trecho que menciona amados?","vi-me obrigado a dirigir-vos esta carta","a:vi-me obrigado a dirigir-vos esta carta | b:enquanto eu empregava toda | c:empregava toda a diligência","Judas 1:3","Judas 1:3"
"historia-igreja-sem-hi-02-credos-03","historia-igreja","hi-02-credos","semente","choice","observe","O que Judas 1:3 diz de forma explícita?","Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","a:Uma prática ritual posterior ao relato | b:Um lugar mencionado apenas em profecia | c:Um tema de carta do Novo Testamento | d:Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","Judas 1:3","Judas 1:3"
"historia-igreja-sem-hi-02-credos-04","historia-igreja","hi-02-credos","semente","order","observe","Qual a ordem dos fatos em Judas 1:3?","a → b → c","a:Amados, enquanto eu empregava toda a diligência para vos escrever sobre | b:a nossa comum salvação, vi-me obrigado a dirigir-vos | c:a pelejar pela fé uma vez para sempre confiada aos santos.","Ordenar o fluxo de Judas 1:3.","Judas 1:3"
"historia-igreja-sem-hi-02-credos-05","historia-igreja","hi-02-credos","semente","complete","observe","Qual palavra o texto usa em Judas 1:3 ao falar de Concílios?","Amados","a:Amados | b:enquanto | c:empregava","Completar com precisão o texto de Judas 1:3.","Judas 1:3"
"historia-igreja-sem-hi-02-credos-06","historia-igreja","hi-02-credos","semente","connect","observe","Qual ideia une o trecho de Judas 1:3 ao insight da missão?","Concílios","a:Concílios | b:Amados | c:enquanto","Conectar Judas 1:3 ao restante da leitura.","Judas 1:3"
"historia-igreja-cam-hi-02-credos-01","historia-igreja","hi-02-credos","caminhada","true_false","understand","Em Judas 1:3, o relato comunica que credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus triúno e Jesus…?","true","true:Verdadeiro | false:Falso","Judas 1:3","Judas 1:3"
"historia-igreja-cam-hi-02-credos-02","historia-igreja","hi-02-credos","caminhada","tap","understand","Em Judas 1:3, qual trecho fala da amados?","vi-me obrigado a dirigir-vos esta carta","a:vi-me obrigado a dirigir-vos esta carta | b:enquanto eu empregava toda | c:empregava toda a diligência","Judas 1:3","Judas 1:3"
"historia-igreja-cam-hi-02-credos-03","historia-igreja","hi-02-credos","caminhada","choice","understand","Qual relação Judas 1:3 estabelece em torno de Concílios?","Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","a:O foco é exclusivamente genealógico, sem mensagem | b:A cena cancela promessas anteriores sem motivo | c:O relato trata só de curiosidade histórica | d:Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","Judas 1:3","Judas 1:3"
"historia-igreja-cam-hi-02-credos-04","historia-igreja","hi-02-credos","caminhada","order","understand","Como se encadeiam os eventos de Judas 1:3?","a → b → c","a:Amados, enquanto eu empregava toda a diligência para vos escrever sobre | b:a nossa comum salvação, vi-me obrigado a dirigir-vos | c:a pelejar pela fé uma vez para sempre confiada aos santos.","Ordenar o fluxo de Judas 1:3.","Judas 1:3"
"historia-igreja-cam-hi-02-credos-05","historia-igreja","hi-02-credos","caminhada","complete","understand","Qual palavra completa o sentido do trecho de Judas 1:3 sobre Concílios?","Amados","a:Amados | b:enquanto | c:empregava","Completar com precisão o texto de Judas 1:3.","Judas 1:3"
"historia-igreja-cam-hi-02-credos-06","historia-igreja","hi-02-credos","caminhada","connect","understand","O que relaciona o trecho de Judas 1:3 ao insight da missão?","Concílios","a:Concílios | b:Amados | c:enquanto","Conectar Judas 1:3 ao restante da leitura.","Judas 1:3"
"historia-igreja-pro-hi-02-credos-01","historia-igreja","hi-02-credos","profundezas","true_false","interpret","Judas 1:3 sustenta que este texto chama a igreja a viver a fé recebida de Deus.","true","true:Verdadeiro | false:Falso","Judas 1:3","Judas 1:3"
"historia-igreja-pro-hi-02-credos-02","historia-igreja","hi-02-credos","profundezas","tap","interpret","Em Judas 1:3, qual trecho sustenta a ideia de amados?","vi-me obrigado a dirigir-vos esta carta","a:vi-me obrigado a dirigir-vos esta carta | b:enquanto eu empregava toda | c:empregava toda a diligência","Judas 1:3","Judas 1:3"
"historia-igreja-pro-hi-02-credos-03","historia-igreja","hi-02-credos","profundezas","choice","interpret","O que se depreende de Judas 1:3 para a vida com Deus?","Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","a:A aplicação principal contradiz o enunciado do versículo | b:O tema central é apenas memorização de nomes | c:Não há implicação teológica ou prática legítima | d:Credos históricos procuraram resumir a fé bíblica diante de erros, confessando o Deus…","Judas 1:3","Judas 1:3"
"historia-igreja-pro-hi-02-credos-04","historia-igreja","hi-02-credos","profundezas","order","interpret","Qual sequência revela o sentido de Judas 1:3?","a → b → c","a:Amados, enquanto eu empregava toda a diligência para vos escrever sobre | b:a nossa comum salvação, vi-me obrigado a dirigir-vos | c:a pelejar pela fé uma vez para sempre confiada aos santos.","Ordenar o fluxo de Judas 1:3.","Judas 1:3"
"historia-igreja-pro-hi-02-credos-05","historia-igreja","hi-02-credos","profundezas","complete","interpret","Qual palavra completa Judas 1:3 (Concílios) com fidelidade ao tema?","Amados","a:Amados | b:enquanto | c:empregava","Completar com precisão o texto de Judas 1:3.","Judas 1:3"
"historia-igreja-pro-hi-02-credos-06","historia-igreja","hi-02-credos","profundezas","connect","interpret","Qual elo de sentido une o trecho de Judas 1:3 ao insight?","Concílios","a:Concílios | b:Amados | c:enquanto","Conectar Judas 1:3 ao restante da leitura.","Judas 1:3"
"historia-igreja-sem-hi-03-desafio-01","historia-igreja","hi-03-desafio","semente","true_false","observe","O trecho afirma: Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão.","true","true:Verdadeiro | false:Falso","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-02","historia-igreja","hi-03-desafio","semente","tap","observe","Em Mateus 16; Judas 1, toque o trecho que menciona livro?","Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:filho de Davi | c:filho de Abraão","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-03","historia-igreja","hi-03-desafio","semente","choice","observe","O que Mateus 16; Judas 1 diz de forma explícita?","Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","a:Uma prática ritual posterior ao relato | b:Um lugar mencionado apenas em profecia | c:Um tema de carta do Novo Testamento | d:Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-04","historia-igreja","hi-03-desafio","semente","order","observe","Qual a ordem dos fatos em Mateus 16; Judas 1?","a → b → c","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:Abraão gerou a Isaque | c:Isaque gerou a Jacó","Ordenar o fluxo de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-05","historia-igreja","hi-03-desafio","semente","complete","observe","Qual palavra o texto usa em Mateus 16; Judas 1 ao falar de Memória?","Livro","a:Livro | b:geração | c:Jesus","Completar com precisão o texto de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-06","historia-igreja","hi-03-desafio","semente","connect","observe","Qual ideia une o trecho de Mateus 16; Judas 1 ao insight da missão?","Memória","a:Memória | b:Livro | c:geração","Conectar Mateus 16; Judas 1 ao restante da leitura.","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-07","historia-igreja","hi-03-desafio","semente","tap","observe","Revisão: em Mateus 16; Judas 1, toque o trecho que menciona livro?","Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:filho de Davi | c:filho de Abraão","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-sem-hi-03-desafio-08","historia-igreja","hi-03-desafio","semente","order","observe","Revisão: qual a ordem dos fatos em Mateus 16; Judas 1?","a → b → c","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:Abraão gerou a Isaque | c:Isaque gerou a Jacó","Ordenar o fluxo de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-01","historia-igreja","hi-03-desafio","caminhada","true_false","understand","Em Mateus 16; Judas 1, o relato comunica que revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs.","true","true:Verdadeiro | false:Falso","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-02","historia-igreja","hi-03-desafio","caminhada","tap","understand","Em Mateus 16; Judas 1, qual trecho fala da livro?","Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:filho de Davi | c:filho de Abraão","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-03","historia-igreja","hi-03-desafio","caminhada","choice","understand","Qual relação Mateus 16; Judas 1 estabelece em torno de Memória?","Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","a:O foco é exclusivamente genealógico, sem mensagem | b:A cena cancela promessas anteriores sem motivo | c:O relato trata só de curiosidade histórica | d:Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-04","historia-igreja","hi-03-desafio","caminhada","order","understand","Como se encadeiam os eventos de Mateus 16; Judas 1?","a → b → c","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:Abraão gerou a Isaque | c:Isaque gerou a Jacó","Ordenar o fluxo de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-05","historia-igreja","hi-03-desafio","caminhada","complete","understand","Qual palavra completa o sentido do trecho de Mateus 16; Judas 1 sobre Memória?","Livro","a:Livro | b:geração | c:Jesus","Completar com precisão o texto de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-06","historia-igreja","hi-03-desafio","caminhada","connect","understand","O que relaciona o trecho de Mateus 16; Judas 1 ao insight da missão?","Memória","a:Memória | b:Livro | c:geração","Conectar Mateus 16; Judas 1 ao restante da leitura.","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-07","historia-igreja","hi-03-desafio","caminhada","tap","understand","Revisão: em Mateus 16; Judas 1, qual trecho fala da livro?","Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:filho de Davi | c:filho de Abraão","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-cam-hi-03-desafio-08","historia-igreja","hi-03-desafio","caminhada","order","understand","Revisão: como se encadeiam os eventos de Mateus 16; Judas 1?","a → b → c","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:Abraão gerou a Isaque | c:Isaque gerou a Jacó","Ordenar o fluxo de Mateus 16; Judas 1.","Mateus 16; Judas 1"
"historia-igreja-pro-hi-03-desafio-01","historia-igreja","hi-03-desafio","profundezas","true_false","interpret","Mateus 16; Judas 1 sustenta que o que este treino pede na prática.","true","true:Verdadeiro | false:Falso","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-pro-hi-03-desafio-02","historia-igreja","hi-03-desafio","profundezas","tap","interpret","Em Mateus 16; Judas 1, qual trecho sustenta a ideia de livro?","Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão","a:Livro da geração de Jesus Cristo, filho de Davi, filho de Abraão | b:filho de Davi | c:filho de Abraão","Mateus 16; Judas 1","Mateus 16; Judas 1"
"historia-igreja-pro-hi-03-desafio-03","historia-igreja","hi-03-desafio","profundezas","choice","interpret","O que se depreende de Mateus 16; Judas 1 para a vida com Deus?","Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","a:A aplicação principal contradiz o enunciado do versículo | b:O tema central é apenas memorização de nomes | c:Não há implicação teológica ou prática legítima | d:Revise a continuidade da igreja, a defesa da fé e o testemunho de gerações cristãs","Mateus 16; Judas 1","Mateus 16; Judas 1"
